Index,Degree,Strength,ASPL,LSPL,Clust Coeff,Betweeness,Eigenvector,PageRank
VQS,3.0,823.5,4.2676251,1.0,0.66666667,9.55e-6,0.00093119,0.00012278
VRA,14.0,3476.5,3.48880288,1.0,0.72527473,2.532e-5,0.02378664,0.00032228
VRC,1.0,384.0,4.12054189,1.0,0.0,0.0,0.00043099,7.638e-5
VRK,2.0,828.0,4.13049489,1.0,1.0,0.0,0.00113231,0.0001114
VRN,17.0,25593.0,3.50760299,1.0,0.55147059,3.954e-5,0.02649087,0.00035195
VRY,1.0,133.0,5.27481338,1.0,0.0,0.0,2.044e-5,8.589e-5
VSA,7.0,14166.5,4.09897705,1.0,0.61904762,6.887e-5,0.0020581,0.00022985
VST,4.0,2239.5,3.90987006,1.0,0.83333333,2.0e-8,0.0038044,0.00012608
VTE,10.0,6048.0,3.94111142,1.0,0.13333333,0.00226028,0.00161484,0.00050108
VTU,1.0,48.0,4.19878352,1.0,0.0,0.0,0.00076463,6.558e-5
VTZ,3.0,2751.0,4.33010782,1.0,0.66666667,6.0e-8,0.00044542,0.00011966
VUP,4.0,1458.0,4.26513685,1.0,0.83333333,1.0e-7,0.00056705,0.00018911
VVB,2.0,38.0,4.58667404,1.0,0.0,0.00014222,0.000105,0.0001418
VVC,1.0,987.0,4.26679569,1.0,0.0,0.0,0.00049531,7.201e-5
VVO,15.0,7905.0,3.67320984,1.0,0.2952381,0.00011177,0.00434827,0.00044533
VVZ,5.0,652.0,4.44622615,1.0,0.9,3.0e-8,0.00080518,0.00018321
VXC,3.0,267.0,4.92286425,1.0,0.33333333,1.5e-7,4.602e-5,0.00016418
VXE,4.0,1860.5,4.37351396,1.0,0.66666667,0.00017862,0.00036918,0.00022044
VXO,2.0,4928.0,3.89825823,1.0,1.0,0.0,0.00338404,8.589e-5
WAA,6.0,405.0,5.20265413,1.0,0.46666667,5.9e-7,5.73e-6,0.00036837
WAE,3.0,1191.0,4.09040641,1.0,1.0,0.0,0.00176173,0.0001178
WAG,2.0,468.0,4.25103677,1.0,1.0,0.0,0.00022434,0.00011566
WAI,5.0,125.0,4.58390932,1.0,0.3,0.00061289,0.00010826,0.00029856
WAM,2.0,95.0,4.58612109,1.0,1.0,0.0,0.00010971,0.00012239
WAQ,3.0,76.0,5.57837987,1.0,0.33333333,1.83e-6,4.03e-6,0.00020398
WAS,112.0,597248.0,3.01022947,1.0,0.24259974,0.00716776,0.10364247,0.00232585
WAT,1.0,750.0,3.63560962,1.0,0.0,0.0,0.00355954,5.973e-5
WAW,55.0,86836.5,3.24440144,1.0,0.45858586,0.00155695,0.07523491,0.00114297
WBB,3.0,330.0,5.19961294,1.0,0.66666667,1.6e-6,1.05e-5,0.00020405
WBM,2.0,72.0,4.74315731,1.0,1.0,0.0,3.029e-5,0.00015182
WBQ,5.0,174.0,4.89494056,1.0,0.7,0.00018419,2.724e-5,0.00031526
WDG,3.0,400.0,3.91954659,1.0,0.66666667,4.32e-6,0.00302649,0.0001286
WDH,14.0,9583.0,3.60989771,1.0,0.16483516,0.00303033,0.00741751,0.00062468
WED,2.0,57.0,5.73679845,1.0,1.0,0.0,6.0e-7,0.00017301
WEH,3.0,908.0,3.95438208,1.0,0.66666667,6.0e-8,0.0014929,0.0001017
WEI,2.0,461.0,4.46502626,1.0,1.0,0.0,8.991e-5,0.00014153
WFI,1.0,38.0,4.58722698,1.0,0.0,0.0,0.00010488,8.071e-5
WGA,4.0,2625.0,4.21398949,1.0,0.66666667,1.13e-6,0.00045357,0.00019844
WGE,2.0,144.0,6.2278131,1.0,0.0,0.00055294,1.0e-7,0.00026519
WHF,1.0,42.0,5.05695328,1.0,0.0,0.0,3.409e-5,8.055e-5
WHK,1.0,504.0,4.25241913,1.0,0.0,0.0,0.00020502,7.637e-5
WIC,4.0,758.0,4.48548521,1.0,0.83333333,1.216e-5,0.0007588,0.00017209
WIN,2.0,76.0,5.31987835,1.0,0.0,2.0e-7,8.79e-6,0.00014085
WJA,2.0,38.0,5.10257119,1.0,0.0,0.00027507,9.81e-6,0.00018691
WJU,1.0,1526.0,4.55156207,1.0,0.0,0.0,0.00014028,6.769e-5
WKA,1.0,189.0,5.17251866,1.0,0.0,0.0,1.015e-5,8.629e-5
WKJ,4.0,3066.0,3.79679292,1.0,0.16666667,0.00110574,0.00150241,0.00025434
WKK,1.0,56.0,5.20928947,1.0,0.0,0.0,5.05e-6,0.00011334
WLG,22.0,60924.5,4.09344761,1.0,0.18614719,0.00146639,0.00108751,0.00101787
WLH,3.0,209.0,6.06994747,1.0,0.66666667,6.5e-7,6.7e-7,0.00022334
WLK,4.0,478.0,5.20458944,1.0,0.66666667,1.5e-7,5.37e-6,0.00026135
WLS,4.0,725.0,4.39618468,1.0,0.33333333,0.00056198,0.00024823,0.00025273
WMA,5.0,95.0,5.41111418,1.0,0.5,3.05e-6,1.209e-5,0.0002619
WME,2.0,500.0,4.37074924,1.0,1.0,0.0,0.00016031,0.00013757
WMH,2.0,384.0,4.14348908,1.0,0.0,0.00017198,0.00138289,0.00012299
WMK,1.0,8.0,4.9651645,1.0,0.0,0.0,2.116e-5,0.00011228
WMN,6.0,351.0,4.58501521,1.0,0.6,0.0002231,0.0001141,0.00030268
WMO,3.0,555.0,5.20320708,1.0,0.33333333,0.00027613,5.26e-6,0.00020985
WMP,2.0,38.0,5.56842687,1.0,0.0,3.9e-7,4.95e-6,0.00014679
WMR,3.0,136.0,5.42632015,1.0,1.0,0.0,7.07e-6,0.0001707
WNA,2.0,54.0,5.19684822,1.0,1.0,0.0,5.27e-6,0.00017672
WNN,4.0,392.0,6.59165054,1.0,0.0,2.73e-6,3.8e-7,0.00030652
WNP,2.0,1345.0,4.11998894,1.0,1.0,0.0,0.00053558,0.000111
WNR,2.0,76.0,6.33204313,1.0,0.0,0.000226,6.0e-8,0.00022847
WNS,4.0,176.0,4.41083771,1.0,0.83333333,1.0e-7,0.0004827,0.00019301
WNZ,25.0,27909.0,3.7522809,1.0,0.62,0.00012143,0.00538569,0.00051249
WPB,2.0,38.0,5.56842687,1.0,1.0,0.0,5.01e-6,0.00013665
WRE,1.0,960.0,4.25241913,1.0,0.0,0.0,0.00020502,7.637e-5
WRG,2.0,1554.0,4.96433508,1.0,0.0,1.45e-6,2.164e-5,0.00018854
WRL,1.0,361.0,5.18551286,1.0,0.0,0.0,2.171e-5,0.00010981
WRO,5.0,3772.0,3.61708598,1.0,1.0,0.0,0.01122627,0.00012992
WRY,3.0,80.0,5.57727398,1.0,0.66666667,8.0e-8,6.84e-6,0.00019805
WSN,1.0,168.0,5.20984241,1.0,0.0,0.0,5.13e-6,0.00011767
WSU,1.0,48.0,11.71495715,1.0,0.0,0.0,0.0,0.00017392
WSX,1.0,144.0,3.98092342,1.0,0.0,0.0,0.00114181,6.644e-5
WSZ,1.0,108.0,5.09317114,1.0,0.0,0.0,1.932e-5,8.074e-5
WTA,3.0,76.0,5.56676804,1.0,0.66666667,4.8e-7,5.13e-6,0.00019536
WTE,2.0,19.0,5.10257119,1.0,0.0,0.00027507,9.81e-6,0.00018691
WTK,2.0,293.0,5.20514238,1.0,1.0,0.0,5.17e-6,0.00015218
WTL,3.0,373.0,5.1960188,1.0,0.33333333,0.00027646,5.28e-6,0.0002472
WTO,3.0,38.0,6.0964888,1.0,0.66666667,8.0e-8,1.9e-7,0.00025155
WTS,5.0,152.0,5.57837987,1.0,0.2,0.00110607,5.83e-6,0.00035599
WUD,1.0,81.0,5.63229195,1.0,0.0,0.0,1.23e-6,0.00012321
WUG,8.0,144.0,4.73818081,1.0,0.10714286,0.00494253,3.036e-5,0.00058118
WUH,41.0,45247.0,3.73126901,1.0,0.40609756,0.00072763,0.00640603,0.00087928
WUM,2.0,99.0,6.72795134,1.0,0.0,5.0e-8,2.0e-8,0.00016857
WUN,2.0,57.0,4.37074924,1.0,1.0,0.0,0.00016026,0.00014258
WUS,10.0,4429.0,3.76278684,1.0,0.88888889,2.1e-7,0.00380963,0.00023119
WUU,1.0,50.0,5.55543268,1.0,0.0,0.0,5.07e-6,9.741e-5
WVB,4.0,1337.0,4.00635886,1.0,0.66666667,7.477e-5,0.00134476,0.00018797
WVK,2.0,87.0,5.58501521,1.0,0.0,5.0e-8,3.83e-6,0.00015187
WVN,2.0,112.0,5.37572574,1.0,0.0,0.00055294,2.562e-5,0.00023785
WWK,6.0,1500.0,4.73901023,1.0,0.26666667,0.00413934,3.098e-5,0.00043913
WWP,2.0,8.0,4.96488803,1.0,1.0,0.0,2.154e-5,0.00019596
WWT,2.0,180.0,5.19657174,1.0,0.0,0.00018408,5.18e-6,0.00017216
WWY,1.0,108.0,6.23196019,1.0,0.0,0.0,9.0e-8,0.00014711
WXN,1.0,420.0,4.31628421,1.0,0.0,0.0,0.00027179,6.261e-5
WYA,1.0,931.0,4.63312137,1.0,0.0,0.0,6.916e-5,8.591e-5
WYN,1.0,5.0,5.35084324,1.0,0.0,0.0,3.96e-6,9.879e-5
XAP,5.0,1285.0,4.09787116,1.0,0.3,0.00055076,0.00100301,0.00025603
XAU,2.0,375.0,4.66242743,1.0,1.0,0.0,6.536e-5,0.00014174
XBE,2.0,224.0,6.59441526,1.0,0.0,6.2e-7,1.1e-7,0.00018461
XBJ,2.0,128.0,4.20016588,1.0,1.0,0.0,0.00095035,9.521e-5
XBN,2.0,19.0,6.7343102,1.0,0.0,0.00027632,1.0e-8,0.00020006
XCH,2.0,128.0,5.36826099,1.0,0.0,8.0e-8,5.7e-6,0.00016156
XFN,6.0,854.0,3.94387614,1.0,0.93333333,9.0e-8,0.00242042,0.00015472
XGR,1.0,120.0,5.04893558,1.0,0.0,0.0,2.236e-5,0.00010188
XIC,1.0,420.0,4.64418026,1.0,0.0,0.0,0.00014058,6.042e-5
XIL,2.0,234.0,3.99972353,1.0,1.0,0.0,0.00120566,8.176e-5
XKH,1.0,740.0,4.94083495,1.0,0.0,0.0,2.868e-5,8.415e-5
XKS,5.0,328.0,5.59524468,1.0,0.2,0.00048975,7.27e-6,0.00035227
XLB,3.0,372.0,5.6029859,1.0,0.66666667,8.0e-8,4.99e-6,0.00022872
XMH,3.0,460.0,4.51672657,1.0,0.66666667,8.0e-8,9.134e-5,0.00020192
XMN,39.0,63542.0,3.56649157,1.0,0.41700405,0.00082706,0.01014699,0.00081852
XMY,5.0,204.0,5.45839093,1.0,0.6,6.7e-7,3.29e-6,0.0003149
XNN,6.0,4639.0,3.9433232,1.0,0.73333333,2.168e-5,0.00182799,0.00017866
XPK,1.0,162.0,5.60353884,1.0,0.0,0.0,4.82e-6,9.532e-5
XQP,1.0,252.0,4.56372685,1.0,0.0,0.0,0.00030681,7.621e-5
XQU,2.0,360.0,4.03455903,1.0,0.0,0.00055294,0.0008677,0.00016567
XRY,11.0,8806.0,3.56068565,1.0,0.94545455,6.0e-7,0.02039113,0.00022505
XSC,3.0,904.0,4.65828034,1.0,0.33333333,0.00027662,0.00013379,0.00019032
XSI,2.0,192.0,5.60326237,1.0,1.0,0.0,4.91e-6,0.00016615
XTG,1.0,18.0,7.33314902,1.0,0.0,0.0,0.0,0.00015429
XTL,2.0,336.0,5.60326237,1.0,1.0,0.0,4.91e-6,0.00016034
XUZ,9.0,1525.0,4.29527233,1.0,0.66666667,6.4e-7,0.00126739,0.00021483
XYA,1.0,27.0,5.28531933,1.0,0.0,0.0,4.19e-6,0.00010874
YAA,2.0,266.0,4.03400608,1.0,0.0,0.00055249,0.00086771,0.00015316
YAB,2.0,18.0,6.159248,1.0,0.0,4.99e-6,2.5e-7,0.00018085
YAC,2.0,258.0,5.59828587,1.0,1.0,0.0,5.95e-6,0.00015987
YAG,2.0,193.0,4.77605751,1.0,1.0,0.0,7.948e-5,0.00012764
YAK,2.0,1960.0,4.90765828,1.0,0.0,2.21e-6,3.096e-5,0.00017703
YAM,3.0,3286.0,3.830799,1.0,1.0,0.0,0.00198017,0.00013609
YAO,11.0,5036.0,3.63865082,1.0,0.29090909,0.00150751,0.00658793,0.00038341
YAP,2.0,620.0,4.54465026,1.0,1.0,0.0,0.00014467,0.00010491
YAT,3.0,587.0,5.82195189,1.0,0.0,0.00082926,1.21e-6,0.00030959
YAX,2.0,168.0,6.59386232,1.0,1.0,0.0,2.4e-7,0.00016513
YAY,4.0,779.0,4.49682057,1.0,0.33333333,0.0023792,0.00012679,0.00028075
YAZ,1.0,76.0,4.03511197,1.0,0.0,0.0,0.00086743,7.01e-5
YBC,4.0,874.0,4.06441803,1.0,0.66666667,0.00046503,0.00144118,0.00019237
YBE,1.0,40.0,6.74122201,1.0,0.0,0.0,3.0e-8,0.00012561
YBG,2.0,2060.0,4.07243572,1.0,1.0,0.0,0.00127042,0.00011296
YBI,2.0,228.0,6.48797346,1.0,0.0,0.00083258,4.0e-8,0.00023187
YBK,4.0,448.0,5.57367985,1.0,0.33333333,1.031e-5,4.87e-6,0.00027259
YBL,2.0,1796.0,4.0348355,1.0,1.0,0.0,0.00088311,0.00012199
YBP,4.0,2040.0,3.93419961,1.0,1.0,0.0,0.00223145,0.00012487
YBR,4.0,334.0,4.60851534,1.0,0.66666667,1.38e-6,0.00043071,0.0002011
YBT,3.0,372.0,5.6029859,1.0,0.66666667,8.0e-8,4.99e-6,0.00022872
YBV,1.0,198.0,4.61155654,1.0,0.0,0.0,0.0002394,7.8e-5
YBX,3.0,463.5,5.48769699,1.0,0.33333333,0.000371,4.75e-6,0.00022353
YCB,5.0,783.0,5.42853193,1.0,0.5,7.96e-6,5.63e-6,0.00033888
YCD,1.0,2560.0,4.03511197,1.0,0.0,0.0,0.00086743,7.01e-5
YCG,2.0,1233.0,4.03096489,1.0,1.0,0.0,0.00140184,9.646e-5
YCH,2.0,228.0,4.60823887,1.0,1.0,0.0,0.00016736,0.00013016
YCK,2.0,114.0,6.41415538,1.0,1.0,0.0,1.0e-7,0.00017904
YCL,2.0,437.0,4.60823887,1.0,1.0,0.0,0.00016736,0.00013016
YCO,3.0,105.0,5.42936135,1.0,0.33333333,0.00053747,5.35e-6,0.00023505
YCR,1.0,306.0,5.61072712,1.0,0.0,0.0,4.25e-6,0.00011727
YCS,2.0,190.0,5.57533868,1.0,1.0,0.0,4.67e-6,0.00015155
YCY,3.0,32.0,5.3303843,1.0,0.33333333,0.0002715,8.75e-6,0.0002407
YDA,4.0,312.0,4.79568703,1.0,0.33333333,0.00037598,4.225e-5,0.00027639
YDF,4.0,4826.5,4.41360243,1.0,0.5,5.407e-5,0.00039917,0.00019842
YDI,2.0,418.0,6.48963229,1.0,1.0,0.0,5.0e-8,0.00018197
YDN,3.0,400.0,4.61072712,1.0,0.33333333,0.00055294,0.00024713,0.00020604
YDP,3.0,418.0,5.49073818,1.0,0.33333333,0.00082858,2.5e-6,0.00024516
YDQ,1.0,399.0,5.02930605,1.0,0.0,0.0,2.774e-5,8.006e-5
YEA,26.0,62058.0,3.45756152,1.0,0.29230769,0.01536087,0.01543304,0.00092238
YEC,1.0,1617.0,3.83936964,1.0,0.0,0.0,0.00104008,6.431e-5
YEK,3.0,951.0,5.57285043,1.0,1.0,0.0,9.18e-6,0.0002015
YER,2.0,54.0,5.59773293,1.0,1.0,0.0,5.95e-6,0.00015748
YEV,8.0,1591.0,5.35996682,1.0,0.10714286,0.00210674,6.58e-6,0.00062041
YFA,2.0,842.0,5.82250484,1.0,0.0,0.00027632,1.21e-6,0.00019854
YFB,13.0,1979.0,4.33176666,1.0,0.05128205,0.00623747,0.00048363,0.0008977
YFC,6.0,4364.5,3.79679292,1.0,0.86666667,5.1e-7,0.00389953,0.00019591
YFH,4.0,724.0,4.77356926,1.0,0.0,0.00150341,7.396e-5,0.00031359
YFJ,1.0,36.0,5.43074371,1.0,0.0,0.0,5.25e-6,9.785e-5
YFO,2.0,729.0,4.61128007,1.0,1.0,0.0,0.00024373,0.00013582
YFS,2.0,90.0,4.93668786,1.0,0.0,2.35e-5,2.114e-5,0.00015384
YFX,2.0,228.0,6.49239701,1.0,0.0,0.00082488,4.0e-8,0.00023412
YGB,1.0,152.0,5.03428255,1.0,0.0,0.0,1.541e-5,0.00011207
YGH,3.0,190.0,6.35858446,1.0,0.66666667,9.45e-6,2.1e-7,0.00024944
YGJ,1.0,5572.0,3.79983412,1.0,0.0,0.0,0.001336,6.63e-5
YGK,2.0,1359.0,3.8338402,1.0,0.0,0.00136987,0.00186377,0.00012684
YGL,4.0,733.0,4.0666298,1.0,0.5,0.00053946,0.00129773,0.00021278
YGO,4.0,558.0,4.60823887,1.0,0.83333333,5.0e-8,0.00025306,0.00023441
YGP,3.0,1420.0,5.05916505,1.0,0.0,5.14e-5,3.275e-5,0.00019484
YGR,3.0,969.0,4.5581974,1.0,0.33333333,6.805e-5,0.00040207,0.00015797
YGT,2.0,12.0,5.33121371,1.0,1.0,0.0,8.75e-6,0.00017469
YGV,2.0,90.0,5.59330937,1.0,1.0,0.0,3.44e-6,0.0001558
YGW,5.0,689.0,4.06718275,1.0,0.4,0.00136693,0.00127258,0.00028496
YGX,3.0,270.0,4.60851534,1.0,0.66666667,0.00018303,0.00024446,0.00018864
YGZ,1.0,36.0,6.16007741,1.0,0.0,0.0,2.5e-7,0.00010862
YHA,2.0,228.0,8.4835499,1.0,0.0,9.2e-7,0.0,0.00025495
YHD,5.0,1441.0,4.60353884,1.0,0.5,2.411e-5,0.00032183,0.00027804
YHF,1.0,84.0,5.83135195,1.0,0.0,0.0,6.0e-7,0.00012843
YHG,2.0,228.0,7.48576168,1.0,0.0,0.00028071,0.0,0.00024677
YHI,2.0,50.0,6.41415538,1.0,0.0,2.7e-7,1.0e-7,0.00018923
YHK,5.0,199.0,5.42853193,1.0,0.5,0.00021283,5.54e-6,0.00033452
YHM,5.0,6180.0,4.07575339,1.0,0.4,4.235e-5,0.00222529,0.0001898
YHO,4.0,513.0,6.48880288,1.0,0.33333333,6.1e-7,9.0e-8,0.00033202
YHP,1.0,154.0,5.60575062,1.0,0.0,0.0,4.44e-6,9.888e-5
YHR,6.0,813.5,5.58971523,1.0,0.26666667,0.00156946,3.45e-6,0.0004321
YHY,3.0,656.0,4.44733204,1.0,1.0,0.0,0.00028451,0.00017787
YHZ,22.0,50930.0,3.57063865,1.0,0.22943723,0.00238606,0.01334876,0.00072215
YIF,3.0,509.0,6.41332596,1.0,0.33333333,1.497e-5,1.5e-7,0.00023549
YIH,7.0,4073.0,3.93226431,1.0,0.95238095,9.0e-8,0.00257172,0.00017946
YIK,2.0,300.0,7.04285319,1.0,0.0,2.0e-7,1.0e-8,0.00021004
YIN,1.0,95.0,4.6826099,1.0,0.0,0.0,0.00012477,6.949e-5
YIO,3.0,34.0,6.32126071,1.0,0.0,3.8e-7,3.2e-7,0.00025648
YIV,4.0,612.0,4.6079624,1.0,0.5,0.00055294,0.00024871,0.00027
YIW,7.0,1266.0,3.94304672,1.0,0.9047619,1.0e-8,0.002011,0.00017055
YJT,4.0,945.5,4.41360243,1.0,0.5,5.678e-5,0.00036862,0.00020044
YKA,4.0,2708.5,4.03013547,1.0,0.83333333,8.0e-8,0.00151525,0.00016342
YKF,1.0,209.0,4.37434338,1.0,0.0,0.0,0.00042191,6.629e-5
YKG,3.0,85.0,5.04727675,1.0,0.0,0.00110438,2.238e-5,0.00027714
YKL,2.0,198.0,5.58833287,1.0,1.0,0.0,3.49e-6,0.00015556
YKM,1.0,3487.0,3.98092342,1.0,0.0,0.0,0.00114181,6.644e-5
YKN,1.0,228.0,5.18440697,1.0,0.0,0.0,2.29e-5,9.177e-5
YKQ,6.0,738.0,5.05280619,1.0,0.06666667,0.00113542,7.288e-5,0.00041066
YKS,8.0,3908.0,3.8656345,1.0,0.42857143,0.00028481,0.00284407,0.00026228
YKT,1.0,40.0,6.0317943,1.0,0.0,0.0,2.8e-7,0.00012465
YKU,2.0,209.0,5.06580039,1.0,0.0,0.00054946,2.26e-5,0.00017805
YLC,1.0,60.0,5.33149019,1.0,0.0,0.0,8.59e-6,0.00010025
YLE,1.0,72.0,5.43074371,1.0,0.0,0.0,5.25e-6,9.785e-5
YLH,2.0,625.0,5.77052806,1.0,0.0,5.7e-7,2.63e-6,0.00016796
YLL,1.0,209.0,4.19684822,1.0,0.0,0.0,0.00053441,6.782e-5
YLR,2.0,81.0,5.60326237,1.0,1.0,0.0,4.91e-6,0.00016615
YLW,7.0,15044.5,3.75559856,1.0,0.80952381,1.561e-5,0.00482361,0.00023355
YMH,2.0,228.0,5.49460879,1.0,0.0,0.00137675,2.25e-6,0.00020049
YMM,4.0,1871.0,4.4467791,1.0,0.5,0.00055294,0.0002846,0.00026029
YMN,4.0,513.0,5.49046171,1.0,0.33333333,0.00082888,2.54e-6,0.00031395
YMO,5.0,919.0,4.82333425,1.0,0.0,0.00223363,6.833e-5,0.00037742
YMQ,68.0,151273.0,3.07298866,1.0,0.23178227,0.02732293,0.07025529,0.00188158
YMT,4.0,567.0,4.06690628,1.0,0.16666667,0.00163608,0.00127212,0.00024997
YNA,5.0,462.0,5.59137407,1.0,0.4,0.00082798,3.51e-6,0.0003619
YNB,2.0,3267.0,4.09068289,1.0,1.0,0.0,0.00173044,8.445e-5
YNC,2.0,228.0,6.06137683,1.0,0.0,1.5e-7,4.2e-7,0.00019678
YNE,2.0,821.0,4.61100359,1.0,0.0,0.00055294,0.00023947,0.00017818
YNG,4.0,1288.0,3.99640586,1.0,0.83333333,4.0e-8,0.00349074,0.00012282
YNJ,4.0,6190.0,3.75863976,1.0,0.83333333,1.0e-8,0.00239164,0.00012164
YNL,2.0,40.0,5.74205142,1.0,1.0,0.0,1.72e-6,0.00018715
YNO,2.0,70.0,6.59635057,1.0,1.0,0.0,1.9e-7,0.00017201
YNS,1.0,70.0,6.05252972,1.0,0.0,0.0,1.29e-6,9.954e-5
YNT,15.0,13857.0,3.68233343,1.0,0.78095238,7.74e-6,0.00527104,0.00032641
YNZ,2.0,520.0,3.95465856,1.0,1.0,0.0,0.0014035,8.253e-5
YOC,3.0,156.0,4.87448161,1.0,0.66666667,0.0002451,2.664e-5,0.00021733
YOG,1.0,114.0,6.77246337,1.0,0.0,0.0,2.0e-8,0.00013802
YOH,3.0,441.0,4.60851534,1.0,1.0,0.0,0.00024871,0.00018182
YOJ,3.0,407.0,4.4567321,1.0,0.66666667,8.0e-8,0.00028403,0.00017485
YOL,2.0,122.0,4.34144318,1.0,1.0,0.0,0.00061752,0.00011231
YOP,2.0,222.0,4.45700857,1.0,1.0,0.0,0.00027916,0.0001212
YOW,26.0,65534.5,3.37461985,1.0,0.33538462,0.00694634,0.023754,0.00075948
YPA,2.0,525.0,4.74398673,1.0,1.0,0.0,9.518e-5,0.00014183
YPC,2.0,95.0,6.35886093,1.0,0.0,1.543e-5,1.2e-7,0.00018668
YPE,2.0,814.0,4.45700857,1.0,1.0,0.0,0.00027916,0.0001212
YPH,5.0,459.0,5.04340614,1.0,0.4,1.581e-5,4.622e-5,0.0003377
YPJ,2.0,83.0,6.04644733,1.0,0.0,2.0e-7,7.9e-7,0.00020101
YPL,3.0,308.0,5.59524468,1.0,0.0,0.00018908,7.16e-6,0.00022542
YPM,4.0,398.0,4.60602709,1.0,0.5,0.00055294,0.00024975,0.00026936
YPO,1.0,131.0,6.82167542,1.0,0.0,0.0,2.0e-8,0.00012846
YPR,2.0,983.0,4.02018247,1.0,0.0,8.48e-5,0.00088859,0.00014091
YPW,1.0,495.0,4.03511197,1.0,0.0,0.0,0.00086743,7.01e-5
YPX,4.0,432.0,5.04561792,1.0,0.16666667,0.00193343,2.32e-5,0.000328
YPY,1.0,182.0,5.44650263,1.0,0.0,0.0,5.06e-6,9.697e-5
YQB,16.0,13879.0,3.60879182,1.0,0.23333333,0.00749139,0.00925539,0.00062588
YQC,2.0,70.0,6.04534144,1.0,0.0,0.00027615,4.0e-7,0.00021306
YQD,2.0,783.0,4.61128007,1.0,1.0,0.0,0.00024373,0.00013582
YQG,4.0,5823.0,3.80287531,1.0,1.0,0.0,0.00365078,0.00013506
YQI,1.0,259.0,4.57036218,1.0,0.0,0.0,0.0002371,6.935e-5
YQK,2.0,308.0,4.77605751,1.0,1.0,0.0,7.948e-5,0.00012764
YQL,1.0,982.0,4.19684822,1.0,0.0,0.0,0.00053441,6.782e-5
YQM,7.0,6896.0,3.79651645,1.0,0.61904762,1.907e-5,0.00390812,0.00023132
YQN,2.0,282.0,5.77273984,1.0,0.0,0.00055294,1.31e-6,0.00022563
YQQ,2.0,1963.5,4.0348355,1.0,1.0,0.0,0.00088311,0.00012199
YQR,8.0,13756.0,3.74785734,1.0,0.82142857,0.00011594,0.00526014,0.00028351
YQT,13.0,9181.0,3.77661045,1.0,0.19230769,0.006562,0.00415301,0.00058902
YQU,3.0,3234.0,4.18689522,1.0,0.33333333,5.59e-6,0.0008242,0.00015373
YQX,3.0,2471.5,3.83190489,1.0,0.66666667,3.884e-5,0.00199382,0.0001384
YQY,3.0,1784.0,4.56566215,1.0,0.66666667,5.0e-8,0.00027355,0.00014549
YQZ,2.0,822.0,4.0348355,1.0,1.0,0.0,0.00088311,0.00012199
YRA,1.0,54.0,5.43074371,1.0,0.0,0.0,5.25e-6,9.785e-5
YRB,5.0,104.0,5.16035388,1.0,0.1,0.00117217,1.401e-5,0.00039574
YRF,2.0,228.0,5.49018524,1.0,0.0,0.00138446,2.5e-6,0.00019466
YRG,2.0,209.0,5.49129113,1.0,1.0,0.0,2.54e-6,0.0001639
YRJ,2.0,168.0,4.069671,1.0,1.0,0.0,0.00127045,0.00011824
YRL,4.0,931.0,4.60575062,1.0,0.5,0.00079172,0.00024976,0.00025455
YRS,1.0,216.0,5.60768593,1.0,0.0,0.0,4.42e-6,9.9e-5
YRT,10.0,3182.5,4.57644457,1.0,0.13333333,0.00313786,0.00025833,0.00061068
YSB,6.0,3715.0,3.82333425,1.0,0.46666667,2.36e-5,0.00246866,0.00025184
YSF,2.0,376.0,5.74177495,1.0,1.0,0.0,1.72e-6,0.00019145
YSG,1.0,72.0,5.43074371,1.0,0.0,0.0,5.25e-6,9.785e-5
YSJ,4.0,4421.0,3.80149295,1.0,1.0,0.0,0.00341678,0.00014083
YSK,3.0,104.0,5.05612386,1.0,1.0,0.0,2.385e-5,0.00020602
YSL,2.0,444.0,4.07243572,1.0,1.0,0.0,0.00127042,0.00011296
YSM,4.0,716.0,4.4467791,1.0,0.83333333,1.0e-7,0.00028948,0.00023411
YSO,2.0,209.0,6.48935582,1.0,1.0,0.0,5.0e-8,0.00017912
YSR,3.0,56.0,5.32291955,1.0,0.33333333,0.00027622,8.84e-6,0.00023963
YST,3.0,396.0,4.60823887,1.0,1.0,0.0,0.00024863,0.0001894
YSY,1.0,38.0,6.35969035,1.0,0.0,0.0,1.2e-7,0.00010705
YTA,1.0,143.0,3.83854023,1.0,0.0,0.0,0.00186256,6.171e-5
YTE,1.0,153.0,5.33149019,1.0,0.0,0.0,8.59e-6,0.00010025
YTF,2.0,306.0,4.07243572,1.0,1.0,0.0,0.00127042,0.00011296
YTH,17.0,3211.0,4.60381532,1.0,0.11764706,0.00460621,0.00027127,0.00107414
YTL,5.0,428.0,5.59552115,1.0,0.3,0.0008036,6.08e-6,0.00037162
YTO,116.0,429693.0,2.8388167,1.0,0.20764618,0.0416903,0.10486341,0.00276831
YTQ,2.0,128.0,5.04838264,1.0,0.0,0.0002762,2.237e-5,0.00018699
YTS,4.0,2253.0,3.83245784,1.0,0.16666667,0.00248622,0.00190822,0.00024946
YUB,1.0,247.0,6.35969035,1.0,0.0,0.0,1.2e-7,0.00010705
YUD,3.0,252.0,5.05612386,1.0,1.0,0.0,2.385e-5,0.00020602
YUF,3.0,156.0,6.39231407,1.0,0.33333333,5.1e-7,2.8e-7,0.00022033
YUM,2.0,3062.0,3.72325131,1.0,1.0,0.0,0.0030897,8.322e-5
